,Location,Page_n,Title,Url,Date,Description,Clean_text
8746,Polska,9,Minister o strategii walki z epidemią: Ewoluuje tak jak sam wirus,https://www.tvp.info/52612601/niedzielski-o-strategii-walki-z-epidemia-ewoluuje-tak-jak-ewoluuje-sam-wirus,4.03.2021,"Jeśli kiedykolwiek następuje sytuacja kolizyjna między prawem krajowym a prawem unijnym, nadrzędna jest polska konstytucja; unijny traktat w art. 5 wskazuje, że w kompetencjach UE leży tylko to, co zostało Unii przyznane – podkreśla europoseł PiS Jacek Saryusz-Wolski. W programie „#Jedziemy” komentując niedawne orzeczenie TSUE ocenił, że sędziowie unijnego trybunału uprawiają „aktywizm sędziowski”, wchodząc w buty prawodawcy. Przypomniał, że przeciw temu protestuje nie tylko Polska, ale także Francja, Niemcy i Hiszpania.",ERROR
8776,Polska,0,Duży przyrost zakażeń. Sprawdź nowe dane Ministerstwa Zdrowia,https://www.tvp.info/52594258/koronawirus-w-polsce-nowe-przypadki-zakazen-covid-19-raport-ministerstwa-zdrowia-z-2-marca-duzy-wzrost-bedzie-lockdown-nowe-obostrzenia-i-trzecia-fala-epidemii,3.03.2021,"W Polsce działa ok. 300 japońskich firm zatrudniających ok. 40 tys. pracowników, a japońskie inwestycje bezpośrednie w Polsce wyniosły w r. 2019 25 mln euro – powiedział w środę premier Mateusz Morawiecki na polsko-japońskim sympozjum „Why Poland Now?”.",ERROR
8781,Polska,1,Polska firma ma produkować szczepionkę na koronawirusa,https://www.tvp.info/52593668/mabion-polska-firma-wyprodukuje-szczepionke-na-koronawirusa,3.03.2021,"W środę w raporcie Ministerstwa Zdrowia mamy 15 698 nowych przypadków zakażenia koronawirusem. Zmarło 309 osób z COVID-19 – poinformował wiceminister zdrowia Waldemar Kraska. – Dzisiejsze wyniki wskazują, że trzecia fala nie tylko jest faktem, ale także nabiera impetu – podsumował.",ERROR
8783,Polska,1,Kilkanaście tysięcy zakażeń. Nowe dane z Ministerstwa Zdrowia,https://www.tvp.info/52592933/koronawirus-w-polsce-nowe-przypadki-zakazen-covid-19-dane-ministerstwa-zdrowia-z-3-marca-ile-dzis-zakazen,3.03.2021,"Żandarmeria Wojskowa zatrzymała cztery osoby, którym poznańska prokuratura postawiła zarzuty udziału w obrocie znaczną ilością narkotyków: marihuany, metamfetaminy, MDMA oraz kokainy. Zabezpieczono ponad 5,3 kg narkotyków – dowiedział się portal tvp.info.",ERROR
8821,Polska,3,"Premier: COVID-19 to lekcja, z której musimy skorzystać",https://www.tvp.info/52577230/premier-krajowy-plan-odbudowy-i-nowy-lad-to-nasza-strategia-na-walke-z-kryzysem,2.03.2021,"Koronawirus w Polsce. We wtorek 2 marca Ministerstwo Zdrowia poinformowało o 7937 nowych przypadkach zakażenia koronawirusem. Z danych resortu wynika, że ostatniej doby w szpitalach zmarło 216 osób, u których wykryto COVID-19.",ERROR
8827,Polska,3,Liczba nowych zakażeń. Rzecznik rządu podał dane,https://www.tvp.info/52575673/koronawirus-w-polsce-dane-z-wtorku-2-lutego-ile-dzis-zakazen,2.03.2021,"Sypią się kolejne kary za brak maseczek. W ciągu zaledwie doby policjanci nałożyli ponad 1,5 tys. mandatów w związku z nieprzestrzeganiem nakazu zakrywania ust i nosa – informował rzecznik Komendy Głównej Policji insp. Mariusz Ciarka. Od chwili wprowadzenia nakazu ukarano w ten sposób już blisko 300 tys. osób. Jakie kary grożą za lekceważenie obowiązku noszenia maseczki i jaka jest podstawa prawna?",ERROR
8850,Polska,4,Niedzielski skomentował doniesienia o lockdownie. Podał wzrost średniej dziennej liczby zakażeń [WIDEO],https://www.tvp.info/52557808/koronawirus-pandemia-niedzielski-wzrost-sredniej-dziennej-liczby-zakazen-wynosi-33-proc,1.03.2021,"Prezydent Andrzej Duda wręczył w poniedziałek sześć nominacji generalskich, w tym cztery na pierwszy generalski stopień. To wyzwanie i odpowiedzialność, by być w jeszcze większym stopniu wzorcem dla kadry oficerskiej i młodych żołnierzy – powiedział prezydent.",ERROR
8872,Polska,5,Ministerstwo Zdrowia: Kilka tysięcy nowych zakażeń koronawirusem,https://www.tvp.info/52551756/koronawirus-w-polsce-nowe-przypadki-zakazen-covid-19-dane-ministerstwa-zdrowia-z-1-marca-ile-dzis-zakazen,1.03.2021,"Dzień Pamięci Żołnierzy Wyklętych oddaje cześć tym wszystkim, którzy walczyli o wolność w czasach, kiedy był instalowany system komunistyczny – zaznaczył prezydencki minister Wojciech Kolarski. Zwrócił też uwagę, że niektórzy politycy PO „stoją po stronie lewicy”, konsekwentnie kontestującej IPN.",ERROR
8875,Polska,5,Niedzielski podał liczbę nowych zakażeń. „Dynamika wzrostu 20-25 proc.”,https://www.tvp.info/52551224/nowe-przypadki-koronawirusa-w-polsce-niedzielski-podal-liczbe-zakazen-duzy-wzrost-dynamika-wzrostu-20-25-proc,1.03.2021,"Jeżeli chodzi o wesele i organizacje wesel, jestem świeżo po spotkaniu z branżą weselną – powiedziała wiceminister rozwoju Olga Semeniuk. Oznajmiła, że wesela będą możliwe raczej w „cieplejszych miesiącach” i na innych zasadach.",ERROR
8902,Polska,7,Koronawirus w Polsce. Są nowe dane o zakażeniach i zgonach,https://www.tvp.info/52540051/koronawirus-w-polsce-nowe-przypadki-zakazen-covid-19-dane-ministerstwa-zdrowia-z-niedzieli-28-lutego-ile-dzis-zakazen,28.02.2021,"Kamil Różalski, który współpracował z TVN przez kilkanaście lat, oskarżył stację o szereg nieprawidłowości. Pisał o „mobbingu, szantażu, korupcji, poniżaniu”. Do zarzutów odniosła się sama stacja.",ERROR
8924,Polska,8,Kilkanaście tysięcy zakażeń. Nowe dane Ministerstwa Zdrowia [WIDEO],https://www.tvp.info/52528039/koronawirus-w-polsce-nowe-przypadki-zakazen-covid-19-dane-ministerstwa-zdrowia-z-soboty-27-lutego-ile-dzis-zakazen,27.02.2021,"Były pracownik TVN oskarżył stację o szereg patologii, jakich miał być świadkiem. „Stawaliśmy się ofiarami mobbingu, współczesnego niewolnictwa, wykluczenia zawodowego, szantażu, odwetu. (…) Nepotyzm, łapówki, łamanie prawa pracy, szantaż, poniżanie, łamanie RODO i inne patologie stały się chlebem powszednim w TVN” – napisał Kamil Różalski.",ERROR
8929,Polska,8,"Nowe, zaostrzone restrykcje epidemiczne. Co wynika z rozporządzenia rządu",https://www.tvp.info/52526045/nowe-obostrzenia-obowiazuja-od-dzis-zmiany-i-rozporzadzenie-premiera-maseczki-nauka-zdalna-nauka-stacjonarna-uczniowie-szczepienia-jakie-obowiazuja-restrykcje-jakie-w-warminsko-mazurskim,27.02.2021,"Wydawało mi się, że to było jakieś włamanie na konto pana Szłapki, bo to skandaliczne, żeby człowiek, który jest parlamentarzystą, polskim posłem, coś takiego napisał – powiedział w programie „Gość Wiadomości” w TVP Info publicysta tygodnika „Niedziela” Mateusz Wyrwich. Odniósł się w ten sposób do wpisu szefa Nowoczesnej Adama Szłapki, który wzywał do bojkotu Orlenu.",ERROR
8938,Polska,8,Jest plan naprawy szkód po pandemii. Premier przedstawił szczegóły,https://www.tvp.info/52516727/koronawirus-w-polsce-jest-plan-naprawy-szkod-po-pandemii-premier-mateusz-morawiecki-przedstawil-szczegoly,26.02.2021,"Sąd Apelacyjny w Warszawie uznał, że sędzia Igor Tuleya, któremu w listopadzie ub.r. immunitet prawomocnie uchyliła Izba Dyscyplinarna SN, może orzekać. – W poniedziałek złożę wniosek o dopuszczenie do służby – zapowiedział w rozmowie z PAP sędzia.",ERROR
8950,Polska,9,Kilka tysięcy zakażeń więcej niż tydzień temu. Nowe dane o COVID-19,https://www.tvp.info/52510682/koronawirus-w-polsce-nowe-przypadki-zakazen-covid-19-dane-ministerstwa-zdrowia-z-dzisiaj-piatek-26-lutego-mapa-zakazen-nowe-obostrzenia-co-z-powrotem-do-szkol,26.02.2021,"Jak zmusić wielkie koncerny farmaceutyczne, by wywiązywały się z umów dotyczących dostaw szczepionek? Między innymi ten problem postawiono pierwszego dnia unijnego szczytu. Jak relacjonował w TVP Info rzecznik rządu Piotr Müller, dyskusja była „bardzo twarda i ostra” i skupiała się m.in. na narzędziach, jakie Unia Europejska ma wykorzystać, by egzekwować możliwość szczepień. –  Jednym z pomysłów jest wprowadzenie regulacji dotyczących przymusowego, odpłatnego przekazywania patentów, by produkować szczepionki w innych fabrykach – powiedział gość programu „#Jedziemy”.",ERROR
8964,Polska,0,Ognisko koronawirusa w zakładzie karnym. Blisko setka zakażonych więźniów,https://www.tvp.info/52499827/koronawirus-w-wiezieniu-97-osadzonych-z-zakladu-karnego-w-garbalinie-zakazonych-koronawirusem,25.02.2021,"Prokuratura Okręgowa w Świdnicy na polecenie Prokuratora Generalnego Zbigniewa Ziobro przedstawi zarzut zabójstwa ze szczególnym okrucieństwem matce 3-latki z Kłodzka oraz jej konkubentowi – podała Prokuratura Krajowa. Sekcja zwłok wykazała, że dziewczynka została ciężko pobita.",ERROR
8974,Polska,0,Szczególny szczyt. Rada Europejska zajmie się dziś szczepionkami na COVID-19 [WIDEO],https://www.tvp.info/52493827/piotr-mller-sprawa-szczepionek-na-covid-19-przedmiotem-dzisiejszych-obrad-szczytu-ue,25.02.2021,"Aktywistka jednej z organizacji ekologicznych przykleiła się do drzwi Kancelarii Sejmu. Jej koleżanki zaznaczyły, że jest to protest przeciwko największemu kryzysowi, jaki dotyka obecnie obywateli, czyli zmianom klimatu.",ERROR
8980,Polska,1,Premier: Polacy dostali już 3 mln dawek szczepionki na koronawirusa,https://www.tvp.info/52492629/premier-o-3-milionach-dawek-szczepionki-przeciw-covid-19,25.02.2021,"Sąd uniewinnił dwie kobiety, które w styczniu 2019 r. wtargnęły do siedziby Telewizji Polskiej w Warszawie. Proces wytoczyła TVP, oskarżając aktywistki o naruszenie miru domowego. Sąd Rejonowy w Warszawie uznał, że Elżbieta Podleśna i Ewa Borgucka są niewinne. „Prokuratura nie zgadza się z rozstrzygnięciem sądu, w sprawie zostanie złożona apelacja” – przekazała portalowi tvp.info rzeczniczka prokuratury Okręgowej w Warszawie prok. Aleksandra Skrzyniarz.",ERROR
8983,Polska,1,Polska pomoc na Grodzieńszczyźnie. PFN wspiera w walce COVID-19,https://www.tvp.info/52489413/polska-fundacja-narodowa-pfn-wspiera-bialorus-w-czasie-epidemii-covid-19-polska-pomoc-na-grodenszczyznie,25.02.2021,"Projekt nie obumarł, możliwe jest dokonanie w nim jakichś niewielkich zmian – powiedział wiceprzewodniczący klubu Prawa i Sprawiedliwości, przewodniczący Rady Programowej Polskiego Radia Marek Suski, pytany o projekt ustawy wprowadzającej podatek od reklam.",ERROR
8991,Polska,1,Nowe dane o epidemii koronawirusa w Polsce. Gdzie odnotowano najwięcej zakażeń?,https://www.tvp.info/52490896/koronawirus-w-polsce-nowe-przypadki-zakazen-covid-19-dane-ministerstwa-zdrowia-z-dzisiaj-25-lutego-mapa-zakazen-powrot-obostrzen-i-nauka-zdalna,25.02.2021,"18-latek zaatakował w Warszawie  nożem i paralizatorem 56-letniego taksówkarza. Napastnik nie miał pieniędzy, żeby zapłacić za kurs. Kilkukrotnie ugodzony mężczyzna trafił do szpitala.",ERROR
8997,Polska,1,Koronawirus. Minister zdrowia przedstawił liczbę zachorowań,https://www.tvp.info/52488730/koronawirus-ile-jest-dzis-zakazen-minister-zdrowia-adam-niedzielski-podal-nowe-dane-covid-19-w-polsce-nowe-obostrzenia-co-sie-zmienilo,25.02.2021,"Był wiceminister sprawiedliwości Łukasz Piebiak stara się o funkcję członka Krajowej Rady Sądownictwa. W Kancelarii Sejmu przedłożył wymagane podpisy; ich liczba jest wielokrotnie wyższa, niż wymagają przepisy – informuje portal wPolityce.pl.",ERROR
9009,Polska,2,Szczepienia przeciw COVID-19. Ponad milion osób w Polsce przyjęło dwie dawki,https://www.tvp.info/52478572/koronawirus-w-polsce-szef-kprm-ponad-milion-osob-zaszczepionych-przeciw-covid-19-obiema-dawkami,24.02.2021,Posłowie Koalicji Obywatelskiej przygotowali projekt nowelizacji Kodeksu karnego w sprawie zniesienia kar za pomówienie i obrazę uczuć religijnych. Rzeczpospolita nie jest przybudówką Kościoła katolickiego – mówił w środę w Sejmie poseł Krzysztof Mieszkowski.,ERROR
9028,Polska,3,Konferencja ministra zdrowia. Nowe obostrzenia epidemiczne,https://www.tvp.info/52469881/nowe-obostrzenia-rzadu-konferencja-ministra-zdrowia-transmisja-jakie-beda-nowe-restrykcje-powrot-do-szkol-zamkniecie-granic-lockdown,24.02.2021,"Nasza luka VAT spadła przez ostatnich kilka lat przynajmniej o połowę, jesteśmy teraz w czołówce państw europejskich z najniższą luką – mówił w Polskim Radiu minister finansów Tadeusz Kościński. Przypomniał, że jeszcze pięć lat temu luka w Polsce wynosiła ok. 22-24 proc.",ERROR
9032,Polska,3,Tylu zakażeń dawno nie było. Ministerstwo Zdrowia podało najnowsze dane,https://www.tvp.info/52470180/koronawirus-w-polsce-nowe-przypadki-zakazen-covid-19-dane-ministerstwa-zdrowia-z-24-lutego-mapa-zakazen-ile-dzis-zakazen-obostrzenia-bedzie-lockdown,24.02.2021,Rząd ogłosi dziś nowe decyzje dotyczące obostrzeń. Co z nauczaniem w szkołach i nauczaniem zdalnym? Głos w tej sprawie zabrał minister zdrowia Adam Niedzielski.,ERROR
9039,Polska,3,Dziś ogromny wzrost liczby zakażeń. Minister zdrowia zapowiada zmiany w obostrzeniach,https://www.tvp.info/52468788/koronawirus-w-polsce-i-nowe-obostrzenia-liczba-zakazen-z-24-lutego-ogromny-wzrost-zachorowan-bedzie-powrot-restrykcji-i-lockdown,24.02.2021,"Od ponad roku trwa śledztwo CBA i prokuratury w sprawie korupcji w szpitalu Szczecin-Zdunowo w okresie, kiedy placówką kierował Tomasz Grodzki, obecny marszałek Senatu. Śledczy przesłuchali już ponad 180 świadków i ustalili 14 zdarzeń korupcyjnych – podaje „Gazeta Polska”.",ERROR
9064,Polska,5,Od wtorku modyfikacja obostrzeń ws. COVID-19. Sprawdź zakres zmian,https://www.tvp.info/52452245/koronawirus-nowe-obostrzenia-obowiazujace-od-23-lutego-jakie-restrykcje-weszly-w-zycie-zmiany-kwarantanna-kasyna-uzdrowiska-aplikacja-sedziowska-i-prokuratorska-kiedy-konferencja-premiera-covid-19,23.02.2021,"Politycy PSL coraz chętniej uśmiechają się w kierunku zbuntowanej, konserwatywnej części PO. Czy rozpad frakcji Borysa Budki zasiliłby blok ludowców? – Jesteśmy przeciwnikami kłucownictwa politycznego – mówi portalowi tvp.info Dariusz Klimczak, wiceszef PSL. Zaznacza jednak, że jeśli po ostrym skręcie Platformy w lewo chadecy sami z tej partii odejdą, warto z nimi rozmawiać. Zapytany z kolei o Szymona Hołownię przyznaje, że obecnie wizerunek byłego dziennikarza TVN kreują „mocno lewicujące i liberalne posłanki”.",ERROR
9078,Polska,5,Raport o koronawirusie. Ministerstwo Zdrowia podaje nowe dane,https://www.tvp.info/52448152/koronawirus-w-polsce-nowe-przypadki-zakazen-covid-19-dane-ministerstwa-zdrowia-z-23-lutego-mapa-zakazen-ile-dzis-zakazen,23.02.2021,"W katastrofie śmigłowca w Pszczynie na Śląsku zginęły dwie osoby. Jedną z nich jest milioner, zajmujący się produkcją podłoża do uprawy pieczarek – podaje dziennikzachodni.pl. Według „Gazety Wyborczej” chodzi o Karola Kanię.",ERROR
9100,Polska,7,Czy i kiedy nowe obostrzenia? Minister zdrowia o decyzjach w sprawie pandemii,https://www.tvp.info/52438654/koronawirus-obostrzenia-minister-zdrowia-adam-niedzielski-o-nadchodzacych-decyzjach-w-sprawie-pandemi,22.02.2021,"W poniedziałek wieczorem liderzy Zjednoczonej Prawicy spotkali się w ramach prezydium rządu, by omówić funkcjonowanie koalicji. Spotkanie zakończyło się około godz. 20. – Omówiliśmy stan funkcjonowania koalicji, rozmawialiśmy o Nowym Polskim Ładzie; umówiliśmy się na następne spotkanie na początku przyszłego tygodnia – powiedział szef klubu parlamentarnego PiS Ryszard Terlecki. Jak dodał, „koalicja trwa”.",ERROR
9111,Polska,7,Szef KPRM z pozytywnym wynikiem testu na COVID-19,https://www.tvp.info/52434585/minister-michal-dworczyk-szef-kprm-zakazony-koronawirusem-pozytywny-wynik-testu-na-covid-19,22.02.2021,"Na ul. Grójeckiej w Warszawie 20-letni kierowca stracił panowanie nad samochodem, wypadł z drogi, wjechał na chodnik i potrącił dwie osoby. Kobieta zginęła na miejscu, 74-letni mężczyzna trafił do szpitala. Zablokowany został jeden pas ruchu w kierunku Włoch.",ERROR
9126,Polska,8,Nie żyje wieloletni dziennikarz Polskiego Radia. Zmarł na oddziale covidowym,https://www.tvp.info/52430966/nie-zyje-dziennikarz-polskiego-radia-rzeszow-janusz-majka-zmarl-na-koronawirusa-kim-byl,22.02.2021,Na forum Organizacji Narodów Zjednoczonych prezydent Andrzej Duda przestrzegł przed naiwnością w relacjach z Rosją. Nawiązał do masowych zatrzymań demonstrantów protestujących przeciwko uwięzieniu lidera rosyjskiej opozycji Aleksieja Nawalnego. Skrytykował  reżim w Mińsku. Polski przywódca wziął udział w debacie wysokiego szczebla podczas sesji Rady Praw Człowieka ONZ.,ERROR
9132,Polska,8,Koronawirus w Polsce. Takiej liczby zgonów dawno nie było,https://www.tvp.info/52429863/koronawirus-w-polsce-nowe-przypadki-zakazen-covid-19-dane-ministerstwa-zdrowia-z-22-lutego-mapa-zakazen-trzecia-fala-powrot-obostrzen,22.02.2021,"Jeśli chodzi o wyeliminowanie przyłbic i szalików, będzie to uregulowane przepisami. Natomiast wybór typu maseczki będzie to zalecenie, nie prawo – powiedział Michał Dworczyk. Szef kancelarii premiera skomentował w ten sposób wstępne zapowiedzi ministra zdrowia, że wymogu zasłaniania ust i nosa w realiach pandemii nie spełniają szaliki, chusty ani przyłbice, ponieważ chronią przed rozprzestrzenianiem się wirusa w bardzo małym stopniu.",ERROR
9138,Polska,8,"Więcej chorych na COVID-19 w szpitalach, mutacje bardziej zaraźliwe",https://www.tvp.info/52428404/koronawirus-waldemar-kraska-wiecej-osob-w-szpitalach-z-powodu-covid-19-mutacje-bardziej-zarazliwe,22.02.2021,"Prognozy pokazują, że szczyt trzeciej fali będzie na średnim dziennym poziomie 10-12 tys. zakażeń – powiedział minister zdrowia Adam Niedzielski. Jak zaznaczył, jej apogeum nastąpi na przełomie marca i kwietnia.",ERROR
9163,Polska,0,Koronawirus w Polsce. Ile odnotowano dziś zakażeń i zgonów?,https://www.tvp.info/52418488/koronawirus-w-polsce-nowe-przypadki-zakazen-covid-19-dane-ministerstwa-zdrowia-niedziela-21-lutego-mapa-zakazen-powrot-obostrzen,21.02.2021,"Nie żyje 17-latek, który został śmiertelnie ugodzony nożem podczas imprezy urodzinowej w Mądrzechowie. O zabójstwo podejrzewany jest 30-latek zatrzymany wraz z czterema innymi osobami – poinformował kom. Michał Sienkiewicz z zespołu prasowego KWP w Gdańsku.",ERROR
